date,region,pharmacy,drug,unit_price_CFA,availability,units_sold,batch_number,reorder_flag,supplier_code,random_noise
4/1/2024,Buea,Mont Zion Pharmacy,Ciprofloxacin,2351,1,54,B2865,0,S510,-0.253139949
4/1/2024,Buea,Winners Pharmacy,Metronidazole,1960,1,61,B7557,,S567,1.618668046
4/1/2024,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,1451,1,57,B5453,1,S955,0.756531901
4/1/2024,Buea,Mont Zion Pharmacy,Paracetamol,370,1,55,B7319,,S806,-0.725541159
4/1/2024,Buea,Winners Pharmacy,Ibuprofen,618,1,47,B8835,0,S919,1.498084362
4/1/2024,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,1018,1,76,B7909,1,S764,-0.932496986
4/1/2024,Buea,Mont Zion Pharmacy,Amoxicillin,1653,0,54,B3732,,S215,-0.583111477
4/1/2024,Buea,Winners Pharmacy,Ciprofloxacin,2460,0,62,B3171,1,S812,0.936753264
4/1/2024,Buea,Amazing Pharmacy Co Ltd,Metronidazole,1717,1,56,B1960,,S964,-0.301421489
4/1/2024,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,1487,1,42,B3611,1,S206,-0.429719389
4/1/2024,Buea,Winners Pharmacy,Paracetamol,376,1,50,B7816,0,S704,-1.907023886
4/1/2024,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,594,1,48,B8908,0,S921,-0.037579591
4/1/2024,Buea,Mont Zion Pharmacy,Amodiaquine,912,0,76,B8178,1,S285,-0.69214705
4/1/2024,Buea,Winners Pharmacy,Amoxicillin,1709,1,48,B7221,1,S897,1.290180639
4/1/2024,Buea,Amazing Pharmacy Co Ltd,Ciprofloxacin,2690,1,34,B6875,0,S726,0.69583338
4/1/2024,Buea,Mont Zion Pharmacy,Metronidazole,2163,1,62,B1472,0,S983,-0.759418183
4/1/2024,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,1241,1,55,B3140,0,S594,0.452394483
4/1/2024,Buea,Amazing Pharmacy Co Ltd,Paracetamol,419,1,49,B8997,1,S215,0.230272313
4/1/2024,Buea,Mont Zion Pharmacy,Ibuprofen,590,1,58,B7738,,S551,0.471584055
4/1/2024,Buea,Winners Pharmacy,Amodiaquine,871,1,63,B1753,1,S164,0.962618054
5/1/2024,Buea,Amazing Pharmacy Co Ltd,Amoxicillin,1624,1,36,B5286,0,S770,0.941653391
5/1/2024,Buea,Mont Zion Pharmacy,Ciprofloxacin,2229,1,47,B6148,0,S112,2.147784827
5/1/2024,Buea,Winners Pharmacy,Metronidazole,,1,53,B9598,1,S885,-1.122152415
5/1/2024,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,1292,1,53,B4669,0,S785,0.829215043
5/1/2024,Buea,Mont Zion Pharmacy,Paracetamol,382,0,49,B6542,1,S631,-0.563014195
5/1/2024,Buea,Winners Pharmacy,Ibuprofen,739,1,41,B9570,1,S804,-1.216643096
5/1/2024,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,952,1,74,B2560,1,S543,-0.41831942
5/1/2024,Buea,Mont Zion Pharmacy,Amoxicillin,1396,1,52,B5072,0,S593,-0.287129856
5/1/2024,Buea,Winners Pharmacy,Ciprofloxacin,2546,1,64,B6664,1,S779,0.308896293
5/1/2024,Buea,Amazing Pharmacy Co Ltd,Metronidazole,2043,1,38,B7305,0,S252,0.388506324
5/1/2024,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,1241,1,37,B1894,0,S111,0.256399559
5/1/2024,Buea,Winners Pharmacy,Paracetamol,408,0,61,B3571,0,S617,-0.315540063
5/1/2024,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,681,1,63,B8688,1,S972,1.593523999
5/1/2024,Buea,Mont Zion Pharmacy,Amodiaquine,1006,1,65,B9123,0,S990,0.640506682
5/1/2024,Buea,Winners Pharmacy,Amoxicillin,1444,1,61,B3709,0,S176,-0.424484317
5/1/2024,Buea,Amazing Pharmacy Co Ltd,Ciprofloxacin,2397,1,52,B9055,1,S428,-0.037037181
5/1/2024,Buea,Mont Zion Pharmacy,Metronidazole,2172,1,47,B4946,0,S438,-2.267724568
5/1/2024,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,1489,1,42,B5557,1,S151,1.947044808
5/1/2024,Buea,Amazing Pharmacy Co Ltd,Paracetamol,347,1,50,B9305,0,S328,0.639959691
5/1/2024,Buea,Mont Zion Pharmacy,Ibuprofen,638,1,50,B7203,0,S512,-1.008177479
5/1/2024,Buea,Winners Pharmacy,Amodiaquine,1028,1,77,B4850,0,S180,-0.210211942
6/1/2024,Buea,Amazing Pharmacy Co Ltd,Amoxicillin,1478,1,45,B8521,1,S554,-0.514823896
6/1/2024,Buea,Mont Zion Pharmacy,Ciprofloxacin,2698,1,41,B8341,,S190,0.761171013
6/1/2024,Buea,Winners Pharmacy,Metronidazole,1774,1,58,B9166,0,S557,0.671876316
6/1/2024,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,1456,1,63,B6178,1,S221,-0.403898911
6/1/2024,Buea,Mont Zion Pharmacy,Paracetamol,385,0,32,B9148,1,S863,0.855735252
6/1/2024,Buea,Winners Pharmacy,Ibuprofen,649,0,42,B1291,0,S205,0.623697068
6/1/2024,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,838,1,68,B7609,0,S522,-1.579181676
6/1/2024,Buea,Mont Zion Pharmacy,Amoxicillin,1596,1,40,B1587,1,S670,0.590326624
6/1/2024,Buea,Winners Pharmacy,Ciprofloxacin,2390,1,51,B9996,0,S100,0.704868082
6/1/2024,Buea,Amazing Pharmacy Co Ltd,Metronidazole,2042,1,45,B2489,0,S910,-2.379919362
6/1/2024,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,1417,0,60,B5990,0,S620,-0.249050561
6/1/2024,Buea,Winners Pharmacy,Paracetamol,423,0,59,B4389,1,S770,0.448976144
6/1/2024,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,737,1,60,B8474,0,S449,-0.971768058
6/1/2024,Buea,Mont Zion Pharmacy,Amodiaquine,1061,1,70,B6953,0,S945,0.424249553
6/1/2024,Buea,Winners Pharmacy,Amoxicillin,1633,1,64,B1889,0,S936,-0.097221559
6/1/2024,Buea,Amazing Pharmacy Co Ltd,Ciprofloxacin,2568,1,61,B4652,0,S964,-0.149394214
6/1/2024,Buea,Mont Zion Pharmacy,Metronidazole,1749,1,50,B8445,0,S439,-1.518984584
6/1/2024,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,1292,1,54,B8751,0,S833,1.899383761
6/1/2024,Buea,Amazing Pharmacy Co Ltd,Paracetamol,428,0,49,B6952,0,S833,0.049994427
6/1/2024,Buea,Mont Zion Pharmacy,Ibuprofen,714,0,51,B8414,0,S216,-0.881673858
6/1/2024,Buea,Winners Pharmacy,Amodiaquine,1039,0,71,B2596,1,S877,-0.247151657
7/1/2024,Buea,Amazing Pharmacy Co Ltd,Amoxicillin,1631,1,56,B4633,0,S102,0.632458686
7/1/2024,Buea,Mont Zion Pharmacy,Ciprofloxacin,2580,1,49,B6592,1,S463,0.477601128
7/1/2024,Buea,Winners Pharmacy,Metronidazole,1784,1,45,B5783,1,S660,-0.096608485
7/1/2024,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,1361,1,59,B9552,1,S482,-0.181709392
7/1/2024,Buea,Mont Zion Pharmacy,Paracetamol,432,1,46,B2741,1,S146,0.254984732
7/1/2024,Buea,Winners Pharmacy,Ibuprofen,737,1,55,B3689,0,S604,1.193542471
7/1/2024,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,1035,0,48,B3301,0,S941,0.055201754
7/1/2024,Buea,Mont Zion Pharmacy,Amoxicillin,1380,1,56,B7704,0,S209,-0.595907441
7/1/2024,Buea,Winners Pharmacy,Ciprofloxacin,2089,1,42,B5166,0,S725,-1.280977434
7/1/2024,Buea,Amazing Pharmacy Co Ltd,Metronidazole,,1,58,B4209,0,S292,-1.004112425
7/1/2024,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,1336,1,51,B2978,,S972,1.60469063
7/1/2024,Buea,Winners Pharmacy,Paracetamol,449,1,72,B7437,0,S320,-0.381888643
7/1/2024,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,654,1,49,B8488,0,S944,-0.024649069
7/1/2024,Buea,Mont Zion Pharmacy,Amodiaquine,828,1,56,B4122,0,S833,0.537670118
7/1/2024,Buea,Winners Pharmacy,Amoxicillin,1818,1,51,B6536,0,S210,-1.797334978
7/1/2024,Buea,Amazing Pharmacy Co Ltd,Ciprofloxacin,2103,1,44,B7790,0,S147,-0.548422889
7/1/2024,Buea,Mont Zion Pharmacy,Metronidazole,2062,0,48,B3018,0,S890,-0.032180565
7/1/2024,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,1390,1,51,B8381,1,S568,0.259955307
7/1/2024,Buea,Amazing Pharmacy Co Ltd,Paracetamol,441,1,72,B9260,1,S237,-1.146605196
7/1/2024,Buea,Mont Zion Pharmacy,Ibuprofen,745,1,64,B9172,1,S104,1.12215885
7/1/2024,Buea,Winners Pharmacy,Amodiaquine,1049,1,51,B9689,0,S853,0.744157779
8/1/2024,Buea,Amazing Pharmacy Co Ltd,Amoxicillin,1724,1,64,B1795,0,S666,0.707112959
8/1/2024,Buea,Mont Zion Pharmacy,Ciprofloxacin,2721,1,39,B8091,0,S958,-0.895458314
8/1/2024,Buea,Winners Pharmacy,Metronidazole,2124,1,59,B8912,0,S620,0.353223068
8/1/2024,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,1160,0,65,B3903,1,S808,-0.335107545
8/1/2024,Buea,Mont Zion Pharmacy,Paracetamol,347,1,65,B3845,0,S848,0.3106391
8/1/2024,Buea,Winners Pharmacy,Ibuprofen,592,1,75,B3103,0,S206,-1.587874769
8/1/2024,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,854,1,51,B7347,0,S773,0.84021686
8/1/2024,Buea,Mont Zion Pharmacy,Amoxicillin,1687,1,33,B6273,1,S616,-0.474161685
8/1/2024,Buea,Winners Pharmacy,Ciprofloxacin,2597,1,62,B7302,0,S528,1.709942051
8/1/2024,Buea,Amazing Pharmacy Co Ltd,Metronidazole,2261,1,52,B5067,0,S380,0.274401205
8/1/2024,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,1383,1,57,B7518,0,S451,0.150523206
8/1/2024,Buea,Winners Pharmacy,Paracetamol,363,1,63,B5819,0,S563,-1.321827112
8/1/2024,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,695,1,39,B3185,1,S241,-0.149963401
8/1/2024,Buea,Mont Zion Pharmacy,Amodiaquine,1017,1,58,B7762,1,S716,0.005836832
8/1/2024,Buea,Winners Pharmacy,Amoxicillin,1672,1,48,B9393,0,S406,0.899720373
8/1/2024,Buea,Amazing Pharmacy Co Ltd,Ciprofloxacin,2493,1,52,B9975,0,S981,1.811701209
8/1/2024,Buea,Mont Zion Pharmacy,Metronidazole,2237,1,31,B6143,0,S828,-1.19390244
8/1/2024,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,1307,1,55,B4560,0,S305,0.24304663
8/1/2024,Buea,Amazing Pharmacy Co Ltd,Paracetamol,370,1,52,B4435,,S739,0.163589114
8/1/2024,Buea,Mont Zion Pharmacy,Ibuprofen,607,0,63,B5760,0,S803,-0.061083529
8/1/2024,Buea,Winners Pharmacy,Amodiaquine,893,1,51,B6657,0,S788,0.184946769
9/1/2024,Buea,Amazing Pharmacy Co Ltd,Amoxicillin,1715,1,55,B3173,0,S827,0.039933047
9/1/2024,Buea,Mont Zion Pharmacy,Ciprofloxacin,2142,1,38,B3913,,S615,-0.309471075
9/1/2024,Buea,Winners Pharmacy,Metronidazole,2009,0,52,B9888,0,S810,0.643517678
9/1/2024,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,1286,1,53,B6281,1,S827,-0.431070141
9/1/2024,Buea,Mont Zion Pharmacy,Paracetamol,410,1,56,B2890,1,S879,-0.458600286
9/1/2024,Buea,Winners Pharmacy,Ibuprofen,663,1,51,B6771,0,S675,-0.395830377
9/1/2024,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,941,1,75,B8870,1,S696,-1.17276832
9/1/2024,Buea,Mont Zion Pharmacy,Amoxicillin,1380,1,44,B7839,1,S790,1.304774334
9/1/2024,Buea,Winners Pharmacy,Ciprofloxacin,2341,,50,B9747,1,S392,0.105439226
9/1/2024,Buea,Amazing Pharmacy Co Ltd,Metronidazole,2169,0,48,B7920,0,S927,0.580319177
9/1/2024,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,1234,0,43,B1209,0,S635,1.314740265
9/1/2024,Buea,Winners Pharmacy,Paracetamol,432,,51,B2744,0,S125,0.960163897
9/1/2024,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,710,1,47,B7240,1,S248,0.181776625
9/1/2024,Buea,Mont Zion Pharmacy,Amodiaquine,982,1,69,B1869,0,S786,1.824349533
9/1/2024,Buea,Winners Pharmacy,Amoxicillin,1505,1,55,B1927,0,S304,1.272400627
9/1/2024,Buea,Amazing Pharmacy Co Ltd,Ciprofloxacin,2540,1,54,B5374,1,S868,1.048406632
9/1/2024,Buea,Mont Zion Pharmacy,Metronidazole,1804,0,54,B3636,0,S393,1.115250493
9/1/2024,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,1203,1,54,B5105,0,S249,-0.293995209
9/1/2024,Buea,Amazing Pharmacy Co Ltd,Paracetamol,348,1,58,B2016,1,S807,-0.032776702
9/1/2024,Buea,Mont Zion Pharmacy,Ibuprofen,604,1,55,B5835,0,S308,-0.76431623
9/1/2024,Buea,Winners Pharmacy,Amodiaquine,876,1,72,B9866,1,S133,-0.798472511
10/1/2024,Buea,Amazing Pharmacy Co Ltd,Amoxicillin,1620,1,47,B6876,0,S933,-1.812294779
10/1/2024,Buea,Mont Zion Pharmacy,Ciprofloxacin,2320,1,46,B8415,0,S204,-0.634143445
10/1/2024,Buea,Winners Pharmacy,Metronidazole,1962,1,46,B4675,0,S860,-0.289047876
10/1/2024,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,1258,1,55,B7371,1,S343,1.227579505
10/1/2024,Buea,Mont Zion Pharmacy,Paracetamol,383,0,43,B9370,0,S903,-1.745735915
10/1/2024,Buea,Winners Pharmacy,Ibuprofen,691,1,50,B5712,0,S809,0.194648004
10/1/2024,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,830,0,66,B1769,0,S490,0.376202318
10/1/2024,Buea,Mont Zion Pharmacy,Amoxicillin,1625,1,53,B7349,1,S526,-1.451518118
10/1/2024,Buea,Winners Pharmacy,Ciprofloxacin,2168,1,48,B6122,0,S665,1.036606414
10/1/2024,Buea,Amazing Pharmacy Co Ltd,Metronidazole,2065,1,57,B1881,0,S113,2.051503471
10/1/2024,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,1340,1,50,B5117,0,S307,0.624953698
10/1/2024,Buea,Winners Pharmacy,Paracetamol,361,1,46,B8259,0,S949,0.781474619
10/1/2024,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,669,,50,B4695,1,S748,0.833160494
10/1/2024,Buea,Mont Zion Pharmacy,Amodiaquine,887,1,66,B7025,1,S873,1.92087115
10/1/2024,Buea,Winners Pharmacy,Amoxicillin,1620,1,53,B9955,0,S856,0.04798272
10/1/2024,Buea,Amazing Pharmacy Co Ltd,Ciprofloxacin,2169,1,45,B4218,0,S894,0.553655531
10/1/2024,Buea,Mont Zion Pharmacy,Metronidazole,1964,1,53,B4170,0,S401,1.103728954
10/1/2024,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,1387,1,56,B8353,0,S281,2.167360379
10/1/2024,Buea,Amazing Pharmacy Co Ltd,Paracetamol,457,1,43,B2220,0,S291,1.100661848
10/1/2024,Buea,Mont Zion Pharmacy,Ibuprofen,616,1,34,B3847,1,S852,-0.337160551
10/1/2024,Buea,Winners Pharmacy,Amodiaquine,1054,1,77,B9418,,S222,-0.131704846
11/1/2024,Buea,Amazing Pharmacy Co Ltd,Amoxicillin,1593,1,51,B7180,0,S141,-0.693941989
11/1/2024,Buea,Mont Zion Pharmacy,Ciprofloxacin,2473,1,50,B8020,0,S385,-0.447150278
11/1/2024,Buea,Winners Pharmacy,Metronidazole,2187,0,37,B5329,0,S233,0.788085441
11/1/2024,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,1331,1,65,B3636,0,S698,-0.479333777
11/1/2024,Buea,Mont Zion Pharmacy,Paracetamol,346,1,64,B5178,0,S105,-1.237642726
11/1/2024,Buea,Winners Pharmacy,Ibuprofen,602,1,53,B6415,0,S577,0.655567398
11/1/2024,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,957,1,55,B3536,0,S140,-0.145952273
11/1/2024,Buea,Mont Zion Pharmacy,Amoxicillin,1552,1,63,B3518,0,S430,-0.049065528
11/1/2024,Buea,Winners Pharmacy,Ciprofloxacin,2242,1,44,B1833,0,S892,1.822271227
11/1/2024,Buea,Amazing Pharmacy Co Ltd,Metronidazole,1895,1,56,B5934,0,S602,-0.071925593
11/1/2024,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,1403,1,50,B6866,0,S174,1.579033701
11/1/2024,Buea,Winners Pharmacy,Paracetamol,352,1,52,B6207,0,S638,0.506465062
11/1/2024,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,665,1,63,B4603,1,S288,-1.851238576
11/1/2024,Buea,Mont Zion Pharmacy,Amodiaquine,900,1,52,B9529,0,S169,-0.584650595
11/1/2024,Buea,Winners Pharmacy,Amoxicillin,1386,1,51,B9276,1,S263,0.954579581
11/1/2024,Buea,Amazing Pharmacy Co Ltd,Ciprofloxacin,2686,0,50,B7814,0,S656,0.367697253
11/1/2024,Buea,Mont Zion Pharmacy,Metronidazole,2010,0,61,B9798,1,S513,1.223105294
11/1/2024,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,1185,0,57,B2506,0,S457,0.087054637
11/1/2024,Buea,Amazing Pharmacy Co Ltd,Paracetamol,365,1,49,B4624,0,S318,0.045560698
11/1/2024,Buea,Mont Zion Pharmacy,Ibuprofen,668,0,42,B6437,1,S439,0.944558282
11/1/2024,Buea,Winners Pharmacy,Amodiaquine,941,1,44,B6911,0,S400,0.291219122
12/1/2024,Buea,Amazing Pharmacy Co Ltd,Amoxicillin,1703,1,51,B4579,,S870,0.772541819
12/1/2024,Buea,Mont Zion Pharmacy,Ciprofloxacin,2343,1,46,B9691,1,S586,-4.064603144
12/1/2024,Buea,Winners Pharmacy,Metronidazole,2051,0,47,B1144,,S217,-1.113889653
12/1/2024,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,1365,1,54,B6668,1,S556,0.093021288
12/1/2024,Buea,Mont Zion Pharmacy,Paracetamol,423,1,49,B4937,1,S757,0.91759927
12/1/2024,Buea,Winners Pharmacy,Ibuprofen,701,1,47,B4994,0,S140,0.03622057
12/1/2024,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,1018,1,43,B6258,1,S490,-0.724902926
12/1/2024,Buea,Mont Zion Pharmacy,Amoxicillin,1605,1,38,B2857,1,S495,2.197483721
12/1/2024,Buea,Winners Pharmacy,Ciprofloxacin,2077,1,51,B5203,1,S653,1.201966635
12/1/2024,Buea,Amazing Pharmacy Co Ltd,Metronidazole,2053,0,54,B5633,,S125,0.290275017
12/1/2024,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,1427,0,53,B9468,0,S941,0.313363151
12/1/2024,Buea,Winners Pharmacy,Paracetamol,380,1,47,B7143,0,S626,0.029739031
12/1/2024,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,761,0,54,B9335,1,S556,0.065580971
12/1/2024,Buea,Mont Zion Pharmacy,Amodiaquine,919,1,46,B8975,0,S144,1.141199415
12/1/2024,Buea,Winners Pharmacy,Amoxicillin,1507,1,43,B5856,,S767,0.485918339
12/1/2024,Buea,Amazing Pharmacy Co Ltd,Ciprofloxacin,2068,1,59,B4154,1,S428,-1.474350856
12/1/2024,Buea,Mont Zion Pharmacy,Metronidazole,1860,1,50,B9419,0,S184,-0.364320163
12/1/2024,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,1349,1,51,B2572,0,S271,-0.24008732
12/1/2024,Buea,Amazing Pharmacy Co Ltd,Paracetamol,438,1,54,B9814,0,S646,0.011132593
12/1/2024,Buea,Mont Zion Pharmacy,Ibuprofen,750,1,59,B1120,0,S741,1.373042329
12/1/2024,Buea,Winners Pharmacy,Amodiaquine,1058,0,47,B2072,1,S315,-1.086291657
1/1/2025,Buea,Amazing Pharmacy Co Ltd,Amoxicillin,1850,1,43,B4492,0,S985,0.296290348
1/1/2025,Buea,Mont Zion Pharmacy,Ciprofloxacin,2683,1,53,B7950,0,S955,-0.109093208
1/1/2025,Buea,Winners Pharmacy,Metronidazole,2004,1,63,B2702,1,S310,0.509875983
1/1/2025,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,1293,1,42,B9810,0,S948,1.237221643
1/1/2025,Buea,Mont Zion Pharmacy,Paracetamol,380,1,54,B8130,0,S762,-0.102265745
1/1/2025,Buea,Winners Pharmacy,Ibuprofen,678,0,52,B2181,,S864,-0.352136216
1/1/2025,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,841,1,47,B3519,0,S124,-1.244722797
1/1/2025,Buea,Mont Zion Pharmacy,Amoxicillin,1499,1,52,B8523,0,S834,-0.106208692
1/1/2025,Buea,Winners Pharmacy,Ciprofloxacin,2687,1,54,B6434,0,S138,-1.863046857
1/1/2025,Buea,Amazing Pharmacy Co Ltd,Metronidazole,2224,1,42,B2433,,S175,-0.241152492
1/1/2025,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,1209,1,53,B1889,,S282,-0.460002064
1/1/2025,Buea,Winners Pharmacy,Paracetamol,352,0,55,B5127,,S671,0.78554632
1/1/2025,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,599,1,59,B2154,0,S688,0.384175881
1/1/2025,Buea,Mont Zion Pharmacy,Amodiaquine,1000,0,54,B4729,0,S364,-1.948963638
1/1/2025,Buea,Winners Pharmacy,Amoxicillin,1820,0,49,B7678,0,S497,0.633662021
1/1/2025,Buea,Amazing Pharmacy Co Ltd,Ciprofloxacin,2608,1,63,B8391,1,S745,-0.174013115
1/1/2025,Buea,Mont Zion Pharmacy,Metronidazole,1926,1,71,B7626,0,S543,-0.910918064
1/1/2025,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,1286,1,49,B6183,0,S117,0.993551027
1/1/2025,Buea,Amazing Pharmacy Co Ltd,Paracetamol,451,1,68,B7381,0,S789,-1.963670124
1/1/2025,Buea,Mont Zion Pharmacy,Ibuprofen,750,1,60,B2938,1,S647,-0.672408186
1/1/2025,Buea,Winners Pharmacy,Amodiaquine,1086,1,52,B1096,1,S756,-0.445470887
2/1/2025,Buea,Amazing Pharmacy Co Ltd,Amoxicillin,1672,1,51,B2036,1,S874,0.234637996
2/1/2025,Buea,Mont Zion Pharmacy,Ciprofloxacin,2508,1,39,B1745,0,S817,-0.062769424
2/1/2025,Buea,Winners Pharmacy,Metronidazole,2301,1,55,B2189,0,S466,-0.852086884
2/1/2025,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,1519,,51,B9238,0,S208,-0.40453174
2/1/2025,Buea,Mont Zion Pharmacy,Paracetamol,416,1,63,B5748,1,S905,0.970067789
2/1/2025,Buea,Winners Pharmacy,Ibuprofen,613,0,57,B5937,0,S721,-0.77569935
2/1/2025,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,1066,1,51,B2417,1,S388,0.279089685
2/1/2025,Buea,Mont Zion Pharmacy,Amoxicillin,1652,1,68,B8170,,S490,0.766544752
2/1/2025,Buea,Winners Pharmacy,Ciprofloxacin,2761,1,55,B7473,1,S941,-0.422928345
2/1/2025,Buea,Amazing Pharmacy Co Ltd,Metronidazole,2241,1,58,B1504,1,S585,0.82954922
2/1/2025,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,1526,1,55,B3561,0,S646,0.926708473
2/1/2025,Buea,Winners Pharmacy,Paracetamol,401,1,72,B4602,1,S239,0.376983701
2/1/2025,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,639,1,53,B7406,0,S915,-1.804407722
2/1/2025,Buea,Mont Zion Pharmacy,Amodiaquine,951,1,51,B9941,0,S402,0.587803854
2/1/2025,Buea,Winners Pharmacy,Amoxicillin,1508,,52,B3360,,S405,0.670598939
2/1/2025,Buea,Amazing Pharmacy Co Ltd,Ciprofloxacin,2501,1,54,B7113,0,S111,0.104865033
2/1/2025,Buea,Mont Zion Pharmacy,Metronidazole,2127,1,58,B3316,1,S226,0.498530192
2/1/2025,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,1315,1,41,B1684,,S105,1.300911237
2/1/2025,Buea,Amazing Pharmacy Co Ltd,Paracetamol,390,1,69,B7456,1,S650,0.505062666
2/1/2025,Buea,Mont Zion Pharmacy,Ibuprofen,692,0,63,B9970,0,S187,0.011286223
2/1/2025,Buea,Winners Pharmacy,Amodiaquine,1084,1,58,B5992,1,S315,0.031748758
3/1/2025,Buea,Amazing Pharmacy Co Ltd,Amoxicillin,1406,1,43,B6633,0,S316,1.079011362
3/1/2025,Buea,Mont Zion Pharmacy,Ciprofloxacin,2690,1,49,B7760,1,S761,-0.77270866
3/1/2025,Buea,Winners Pharmacy,Metronidazole,1994,1,43,B9397,0,S245,-1.166829285
3/1/2025,Buea,Amazing Pharmacy Co Ltd,Trimethoprim-Sulfamethoxazole,1328,1,39,B3637,0,S288,-0.141925924
3/1/2025,Buea,Mont Zion Pharmacy,Paracetamol,417,1,55,B4617,1,S731,1.764739752
3/1/2025,Buea,Winners Pharmacy,Ibuprofen,676,1,55,B5140,1,S298,2.902941629
3/1/2025,Buea,Amazing Pharmacy Co Ltd,Amodiaquine,989,1,38,B2877,1,S285,0.315331471
3/1/2025,Buea,Mont Zion Pharmacy,Amoxicillin,1570,,62,B1891,1,S971,1.001383146
3/1/2025,Buea,Winners Pharmacy,Ciprofloxacin,2505,1,57,B9992,0,S572,1.476530037
3/1/2025,Buea,Amazing Pharmacy Co Ltd,Metronidazole,2200,1,56,B2198,0,S397,0.721371678
3/1/2025,Buea,Mont Zion Pharmacy,Trimethoprim-Sulfamethoxazole,1473,1,66,B2103,0,S356,0.032747648
3/1/2025,Buea,Winners Pharmacy,Paracetamol,422,1,42,B2608,0,S302,-1.547615513
3/1/2025,Buea,Amazing Pharmacy Co Ltd,Ibuprofen,695,,56,B8982,0,S438,0.818864066
3/1/2025,Buea,Mont Zion Pharmacy,Amodiaquine,925,0,55,B6851,1,S231,0.78982607
3/1/2025,Buea,Winners Pharmacy,Amoxicillin,1541,1,51,B4842,0,S202,0.0753552
3/1/2025,Buea,Amazing Pharmacy Co Ltd,Ciprofloxacin,2360,1,44,B5671,0,S734,1.157846851
3/1/2025,Buea,Mont Zion Pharmacy,Metronidazole,1826,1,44,B2143,0,S298,-0.633035401
3/1/2025,Buea,Winners Pharmacy,Trimethoprim-Sulfamethoxazole,1366,1,53,B6206,0,S597,1.056661949
3/1/2025,Buea,Amazing Pharmacy Co Ltd,Paracetamol,403,0,57,B8383,0,S436,0.95409766
